,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Frequency of Purchases (Numeric),CLV
2169,2170,31,Male,Coat,Outerwear,42.0,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,No,32.0,Bank Transfer,Bi-Weekly,25.826981246218995,1084.7332123411977
2170,2171,40,Male,Sweater,Clothing,32.0,South Carolina,M,Turquoise,Fall,4.0,No,Next Day Air,No,No,37.0,Venmo,Every 3 Months,25.826981246218995,826.4633998790079
2171,2172,39,Male,Shorts,Clothing,98.0,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,No,9.0,Cash,Fortnightly,26.0,2548.0
2173,2174,23,Male,Gloves,Accessories,97.0,Delaware,S,Cyan,Summer,5.0,No,2-Day Shipping,No,No,36.0,Venmo,Quarterly,25.826981246218995,2505.2171808832427
2174,2175,42,Male,Backpack,Accessories,49.0,Colorado,S,Olive,Spring,2.9,No,Store Pickup,No,No,1.0,Cash,Annually,1.0,49.0
2175,2176,68,Male,Dress,Clothing,50.0,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,No,48.0,Credit Card,Fortnightly,26.0,1300.0
2176,2177,24,Male,Belt,Accessories,91.0,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,No,No,44.0,Debit Card,Quarterly,25.826981246218995,2350.2552934059286
2177,2178,24,Male,Gloves,Accessories,93.0,Montana,XL,Green,Winter,3.0,No,Express,No,No,9.0,PayPal,Bi-Weekly,25.826981246218995,2401.9092558983666
2178,2179,21,Male,Jewelry,Accessories,98.0,Florida,M,Gold,Summer,4.7,No,Standard,No,No,32.0,Venmo,Annually,1.0,98.0
2179,2180,49,Male,Socks,Clothing,82.0,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,No,No,14.0,PayPal,Monthly,25.826981246218995,2117.812462189958
2180,2181,41,Male,Coat,Outerwear,37.0,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,No,43.0,Cash,Quarterly,25.826981246218995,955.5983061101028
2181,2182,22,Male,Handbag,Accessories,63.0,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,No,32.0,Bank Transfer,Bi-Weekly,25.826981246218995,1627.0998185117967
2183,2184,30,Male,Shorts,Clothing,37.0,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,No,No,2.0,Cash,Monthly,25.826981246218995,955.5983061101028
2184,2185,38,Male,Shoes,Footwear,34.0,Nevada,S,Gold,Spring,3.2,No,Free Shipping,No,No,16.0,PayPal,Every 3 Months,25.826981246218995,878.1173623714459
2185,2186,40,Male,Shorts,Clothing,32.0,North Carolina,M,Violet,Winter,2.5,No,Express,No,No,50.0,Debit Card,Every 3 Months,25.826981246218995,826.4633998790079
2186,2187,55,Male,Sandals,Footwear,23.0,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,No,No,6.0,PayPal,Every 3 Months,25.826981246218995,594.0205686630369
2188,2189,41,Male,Coat,Outerwear,54.0,California,M,Brown,Winter,4.7,No,Next Day Air,No,No,9.0,Credit Card,Weekly,52.0,2808.0
2190,2191,42,Male,Belt,Accessories,75.0,Alaska,S,Maroon,Spring,4.6,No,Express,No,No,33.0,Credit Card,Annually,1.0,75.0
2192,2193,41,Male,Scarf,Accessories,35.0,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,No,No,9.0,Credit Card,Monthly,25.826981246218995,903.9443436176648
2193,2194,27,Male,Shirt,Clothing,78.0,California,L,Turquoise,Spring,5.0,No,Express,No,No,8.0,PayPal,Monthly,25.826981246218995,2014.5045372050815
2194,2195,61,Male,Socks,Clothing,29.0,Kentucky,M,Silver,Summer,3.5,No,Standard,No,No,48.0,Bank Transfer,Quarterly,25.826981246218995,748.9824561403509
2195,2196,58,Male,Jeans,Clothing,62.0,New York,M,Brown,Fall,3.7,No,Next Day Air,No,No,2.0,Cash,Monthly,25.826981246218995,1601.2728372655777
2196,2197,25,Male,Dress,Clothing,58.0,Vermont,M,Gray,Spring,4.8,No,Next Day Air,No,No,31.0,PayPal,Weekly,52.0,3016.0
2197,2198,33,Male,Boots,Footwear,88.0,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40.0,Venmo,Monthly,25.826981246218995,2272.7743496672715
2198,2199,57,Male,Scarf,Accessories,80.0,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,No,35.0,Venmo,Monthly,25.826981246218995,2066.15849969752
2199,2200,39,Male,Scarf,Accessories,47.0,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,No,No,40.0,Debit Card,Monthly,25.826981246218995,1213.8681185722928
2200,2201,60,Male,Gloves,Accessories,51.0,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,No,27.0,Debit Card,Every 3 Months,25.826981246218995,1317.1760435571687
2201,2202,39,Male,Pants,Clothing,25.0,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,No,10.0,Venmo,Annually,1.0,25.0
2202,2203,42,Male,Dress,Clothing,36.0,Alabama,M,Red,Summer,4.3,No,Next Day Air,No,No,23.0,Credit Card,Weekly,52.0,1872.0
2203,2204,53,Male,Dress,Clothing,79.0,Rhode Island,M,Indigo,Winter,3.1,No,Free Shipping,No,No,32.0,Cash,Quarterly,25.826981246218995,2040.3315184513006
2204,2205,20,Male,Jeans,Clothing,41.0,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,No,6.0,Debit Card,Monthly,25.826981246218995,1058.906231094979
2205,2206,46,Male,Sweater,Clothing,68.0,North Dakota,XL,Red,Fall,2.7,No,Express,No,No,27.0,PayPal,Weekly,52.0,3536.0
2206,2207,46,Male,Sandals,Footwear,51.0,Illinois,L,Green,Spring,2.6,No,Store Pickup,No,No,25.0,Bank Transfer,Fortnightly,26.0,1326.0
2207,2208,69,Male,Handbag,Accessories,38.0,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,No,No,11.0,Credit Card,Annually,1.0,38.0
2208,2209,28,Male,Scarf,Accessories,46.0,Colorado,XL,Violet,Summer,2.7,No,2-Day Shipping,No,No,23.0,PayPal,Monthly,25.826981246218995,1188.0411373260738
2209,2210,42,Male,Sandals,Footwear,20.0,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,No,No,44.0,Bank Transfer,Quarterly,25.826981246218995,516.53962492438
2210,2211,30,Male,Sunglasses,Accessories,25.0,Virginia,M,Orange,Summer,3.1,No,Store Pickup,No,No,35.0,PayPal,Fortnightly,26.0,650.0
2211,2212,50,Male,Sweater,Clothing,89.0,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,No,45.0,Debit Card,Every 3 Months,25.826981246218995,2298.6013309134905
2212,2213,59,Male,Pants,Clothing,77.0,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,No,22.0,Bank Transfer,Quarterly,25.826981246218995,1988.6775559588627
2213,2214,54,Male,Hat,Accessories,94.0,Hawaii,M,Maroon,Fall,2.9,No,Express,No,No,18.0,Debit Card,Quarterly,25.826981246218995,2427.7362371445856
2214,2215,50,Male,Belt,Accessories,100.0,Idaho,L,Gold,Fall,4.1,No,Standard,No,No,20.0,Debit Card,Weekly,52.0,5200.0
2215,2216,25,Male,Sandals,Footwear,96.0,West Virginia,M,Indigo,Winter,2.7,No,Express,No,No,28.0,Credit Card,Fortnightly,26.0,2496.0
2216,2217,41,Male,Pants,Clothing,36.0,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,No,15.0,Venmo,Bi-Weekly,25.826981246218995,929.7713248638838
2217,2218,35,Male,Jewelry,Accessories,27.0,Indiana,XL,Red,Fall,2.6,No,Store Pickup,No,No,42.0,Bank Transfer,Fortnightly,26.0,702.0
2218,2219,67,Male,Sunglasses,Accessories,67.0,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20.0,Debit Card,Quarterly,25.826981246218995,1730.4077434966728
2220,2221,19,Male,Belt,Accessories,62.0,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,No,47.0,Cash,Annually,1.0,62.0
2221,2222,25,Male,Shorts,Clothing,88.0,Kansas,XL,White,Fall,3.0,No,Free Shipping,No,No,34.0,Credit Card,Annually,1.0,88.0
2222,2223,32,Male,Pants,Clothing,66.0,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,No,30.0,Credit Card,Weekly,52.0,3432.0
2223,2224,30,Male,Sandals,Footwear,65.0,Kansas,M,Gray,Fall,4.7,No,Next Day Air,No,No,5.0,PayPal,Quarterly,25.826981246218995,1678.7537810042347
2224,2225,18,Male,Gloves,Accessories,25.0,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,No,38.0,Cash,Quarterly,25.826981246218995,645.6745311554749
2225,2226,38,Male,Belt,Accessories,64.0,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,No,18.0,Credit Card,Annually,1.0,64.0
2226,2227,22,Male,Shirt,Clothing,72.0,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,No,28.0,Cash,Annually,1.0,72.0
2227,2228,40,Male,Scarf,Accessories,74.0,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,No,42.0,Credit Card,Fortnightly,26.0,1924.0
2228,2229,54,Male,Gloves,Accessories,50.0,Kansas,M,Green,Fall,3.7,No,Free Shipping,No,No,5.0,Credit Card,Weekly,52.0,2600.0
2229,2230,70,Male,Pants,Clothing,97.0,Minnesota,M,Silver,Fall,3.9,No,Express,No,No,50.0,Venmo,Monthly,25.826981246218995,2505.2171808832427
2230,2231,52,Male,Sneakers,Footwear,36.0,Colorado,S,Teal,Spring,3.8,No,Express,No,No,33.0,Venmo,Fortnightly,26.0,936.0
2231,2232,34,Male,Jacket,Outerwear,49.0,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,No,1.0,Credit Card,Weekly,52.0,2548.0
2232,2233,65,Male,Shoes,Footwear,64.0,North Carolina,L,Lavender,Spring,4.0,No,Store Pickup,No,No,14.0,Cash,Fortnightly,26.0,1664.0
2234,2235,35,Male,Boots,Footwear,66.0,New Hampshire,S,Yellow,Winter,4.0,No,Express,No,No,26.0,Cash,Weekly,52.0,3432.0
2235,2236,40,Male,Socks,Clothing,82.0,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,No,No,44.0,Credit Card,Annually,1.0,82.0
2236,2237,23,Male,T-shirt,Clothing,88.0,Louisiana,M,Yellow,Winter,2.7,No,Standard,No,No,18.0,Debit Card,Fortnightly,26.0,2288.0
2237,2238,45,Male,Sandals,Footwear,34.0,Alabama,S,Black,Summer,3.8,No,Next Day Air,No,No,31.0,Venmo,Every 3 Months,25.826981246218995,878.1173623714459
2238,2239,40,Male,Sneakers,Footwear,84.0,Florida,L,Beige,Winter,3.8,No,Standard,No,No,18.0,Debit Card,Weekly,52.0,4368.0
2239,2240,42,Male,Jewelry,Accessories,96.0,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,No,No,41.0,Credit Card,Every 3 Months,25.826981246218995,2479.3901996370237
2240,2241,57,Male,Sandals,Footwear,71.0,California,L,Green,Winter,4.3,No,Next Day Air,No,No,18.0,Debit Card,Every 3 Months,25.826981246218995,1833.7156684815486
2241,2242,18,Male,Jacket,Outerwear,77.0,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,No,3.0,Bank Transfer,Bi-Weekly,25.826981246218995,1988.6775559588627
2243,2244,56,Male,Shirt,Clothing,21.0,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13.0,Debit Card,Annually,1.0,21.0
2244,2245,35,Male,Shorts,Clothing,37.0,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,No,22.0,PayPal,Annually,1.0,37.0
2245,2246,49,Male,Socks,Clothing,90.0,Delaware,L,Gray,Fall,4.9,No,Free Shipping,No,No,45.0,PayPal,Fortnightly,26.0,2340.0
2246,2247,49,Male,Jacket,Outerwear,96.0,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39.0,PayPal,Every 3 Months,25.826981246218995,2479.3901996370237
2247,2248,34,Male,Jewelry,Accessories,37.0,Florida,L,Teal,Summer,4.4,No,Next Day Air,No,No,18.0,Venmo,Annually,1.0,37.0
2248,2249,63,Male,T-shirt,Clothing,66.0,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,No,19.0,PayPal,Fortnightly,26.0,1716.0
2249,2250,42,Male,Gloves,Accessories,45.0,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,No,No,29.0,Debit Card,Weekly,52.0,2340.0
2250,2251,41,Male,Shoes,Footwear,89.0,Colorado,L,Pink,Summer,4.6,No,Store Pickup,No,No,19.0,Credit Card,Weekly,52.0,4628.0
2251,2252,26,Male,Shoes,Footwear,94.0,Virginia,L,Gold,Fall,3.8,No,Free Shipping,No,No,22.0,Debit Card,Monthly,25.826981246218995,2427.7362371445856
2252,2253,48,Male,Shoes,Footwear,96.0,Nebraska,S,Maroon,Summer,3.9,No,Express,No,No,21.0,Bank Transfer,Annually,1.0,96.0
2253,2254,62,Male,Hoodie,Clothing,31.0,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,No,No,22.0,PayPal,Monthly,25.826981246218995,800.6364186327888
2254,2255,24,Male,Belt,Accessories,79.0,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,No,No,44.0,PayPal,Every 3 Months,25.826981246218995,2040.3315184513006
2255,2256,48,Male,Coat,Outerwear,39.0,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,No,42.0,Bank Transfer,Quarterly,25.826981246218995,1007.2522686025408
2258,2259,24,Male,T-shirt,Clothing,71.0,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,No,44.0,Credit Card,Every 3 Months,25.826981246218995,1833.7156684815486
2259,2260,60,Male,Jeans,Clothing,96.0,Florida,XL,Beige,Spring,3.3,No,Free Shipping,No,No,24.0,Cash,Annually,1.0,96.0
2260,2261,38,Male,Scarf,Accessories,82.0,Missouri,M,Blue,Fall,4.9,No,Express,No,No,16.0,PayPal,Quarterly,25.826981246218995,2117.812462189958
2261,2262,58,Male,Backpack,Accessories,76.0,South Carolina,L,Gold,Spring,4.4,No,Standard,No,No,12.0,Bank Transfer,Fortnightly,26.0,1976.0
2262,2263,53,Male,Backpack,Accessories,22.0,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,No,No,50.0,PayPal,Monthly,25.826981246218995,568.1935874168179
2263,2264,44,Male,Scarf,Accessories,40.0,Indiana,XL,Green,Winter,3.5,No,Store Pickup,No,No,42.0,Cash,Quarterly,25.826981246218995,1033.07924984876
2264,2265,51,Male,Hat,Accessories,92.0,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,50.0,PayPal,Monthly,25.826981246218995,2376.0822746521476
2265,2266,36,Male,Coat,Outerwear,94.0,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,No,No,10.0,PayPal,Quarterly,25.826981246218995,2427.7362371445856
2266,2267,20,Male,Dress,Clothing,44.0,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,No,No,32.0,Debit Card,Weekly,52.0,2288.0
2267,2268,32,Male,Gloves,Accessories,49.0,Kentucky,S,Blue,Spring,3.8,No,Express,No,No,37.0,Venmo,Weekly,52.0,2548.0
2268,2269,66,Male,Sweater,Clothing,26.0,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15.0,Bank Transfer,Monthly,25.826981246218995,671.5015124016938
2271,2272,29,Male,Dress,Clothing,99.0,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,No,49.0,PayPal,Quarterly,25.826981246218995,2556.8711433756807
2272,2273,29,Male,Jacket,Outerwear,38.0,Maine,L,Charcoal,Spring,4.0,No,Standard,No,No,44.0,PayPal,Monthly,25.826981246218995,981.4252873563219
2273,2274,55,Male,Coat,Outerwear,96.0,New Mexico,L,Silver,Winter,4.8,No,Express,No,No,13.0,PayPal,Bi-Weekly,25.826981246218995,2479.3901996370237
2274,2275,57,Male,Dress,Clothing,27.0,New York,L,Turquoise,Spring,4.5,No,Next Day Air,No,No,38.0,PayPal,Fortnightly,26.0,702.0
2275,2276,29,Male,Shorts,Clothing,24.0,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,No,10.0,Debit Card,Weekly,52.0,1248.0
2276,2277,31,Male,Jeans,Clothing,82.0,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25.0,Debit Card,Weekly,52.0,4264.0
2277,2278,25,Male,Hat,Accessories,56.0,Alabama,M,Beige,Summer,4.6,No,Next Day Air,No,No,18.0,Credit Card,Quarterly,25.826981246218995,1446.3109497882638
2278,2279,61,Male,Gloves,Accessories,25.0,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,No,No,6.0,Cash,Every 3 Months,25.826981246218995,645.6745311554749
2279,2280,53,Male,Sneakers,Footwear,67.0,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,No,No,35.0,Bank Transfer,Quarterly,25.826981246218995,1730.4077434966728
2280,2281,22,Male,Shoes,Footwear,21.0,Kentucky,M,Red,Summer,2.8,No,Standard,No,No,31.0,Credit Card,Fortnightly,26.0,546.0
2281,2282,28,Male,Hoodie,Clothing,27.0,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,No,No,41.0,Bank Transfer,Annually,1.0,27.0
2282,2283,18,Male,Sneakers,Footwear,97.0,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,No,8.0,Credit Card,Annually,1.0,97.0
2283,2284,44,Male,Handbag,Accessories,45.0,Ohio,S,Black,Winter,4.1,No,Free Shipping,No,No,34.0,Credit Card,Fortnightly,26.0,1170.0
2285,2286,34,Male,Belt,Accessories,100.0,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,No,38.0,PayPal,Every 3 Months,25.826981246218995,2582.6981246218998
2286,2287,67,Male,Socks,Clothing,38.0,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,No,35.0,Venmo,Quarterly,25.826981246218995,981.4252873563219
2288,2289,28,Male,Jewelry,Accessories,91.0,California,M,Orange,Fall,3.8,No,Next Day Air,No,No,50.0,PayPal,Weekly,52.0,4732.0
2289,2290,70,Male,Shorts,Clothing,82.0,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,No,47.0,Venmo,Weekly,52.0,4264.0
2290,2291,37,Male,Boots,Footwear,48.0,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23.0,PayPal,Quarterly,25.826981246218995,1239.6950998185118
2291,2292,28,Male,Coat,Outerwear,30.0,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13.0,Credit Card,Quarterly,25.826981246218995,774.8094373865698
2292,2293,43,Male,T-shirt,Clothing,34.0,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31.0,Debit Card,Monthly,25.826981246218995,878.1173623714459
2293,2294,37,Male,Sweater,Clothing,68.0,Georgia,L,Green,Fall,3.3,No,Express,No,No,16.0,Debit Card,Every 3 Months,25.826981246218995,1756.2347247428918
2294,2295,54,Male,Sunglasses,Accessories,95.0,Maryland,M,Red,Winter,5.0,No,Express,No,No,40.0,Debit Card,Annually,1.0,95.0
2295,2296,50,Male,Hat,Accessories,22.0,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45.0,PayPal,Quarterly,25.826981246218995,568.1935874168179
2296,2297,46,Male,Gloves,Accessories,88.0,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50.0,Venmo,Every 3 Months,25.826981246218995,2272.7743496672715
2297,2298,60,Male,Socks,Clothing,83.0,California,M,Orange,Summer,4.7,No,Standard,No,No,1.0,Bank Transfer,Quarterly,25.826981246218995,2143.6394434361764
2298,2299,40,Male,Handbag,Accessories,87.0,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10.0,Cash,Every 3 Months,25.826981246218995,2246.9473684210525
2299,2300,64,Male,Coat,Outerwear,57.0,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48.0,Credit Card,Every 3 Months,25.826981246218995,1472.1379310344828
2300,2301,18,Male,Coat,Outerwear,88.0,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38.0,Credit Card,Monthly,25.826981246218995,2272.7743496672715
2301,2302,37,Male,Pants,Clothing,20.0,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21.0,Debit Card,Annually,1.0,20.0
2302,2303,36,Male,Belt,Accessories,39.0,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,No,38.0,Venmo,Monthly,25.826981246218995,1007.2522686025408
2303,2304,51,Male,Sunglasses,Accessories,71.0,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31.0,Credit Card,Fortnightly,26.0,1846.0
2304,2305,26,Male,Hoodie,Clothing,73.0,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9.0,Debit Card,Fortnightly,26.0,1898.0
2305,2306,68,Male,Handbag,Accessories,63.0,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,No,47.0,Cash,Weekly,52.0,3276.0
2306,2307,27,Male,Gloves,Accessories,78.0,Florida,L,Silver,Winter,3.4,No,Standard,No,No,8.0,Cash,Bi-Weekly,25.826981246218995,2014.5045372050815
2308,2309,49,Male,Sunglasses,Accessories,81.0,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22.0,Bank Transfer,Quarterly,25.826981246218995,2091.985480943739
2309,2310,70,Male,Dress,Clothing,95.0,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3.0,Bank Transfer,Quarterly,25.826981246218995,2453.5632183908046
2310,2311,30,Male,Gloves,Accessories,68.0,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15.0,PayPal,Monthly,25.826981246218995,1756.2347247428918
2311,2312,27,Male,Sneakers,Footwear,28.0,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10.0,Bank Transfer,Every 3 Months,25.826981246218995,723.1554748941319
2312,2313,19,Male,T-shirt,Clothing,30.0,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19.0,Cash,Every 3 Months,25.826981246218995,774.8094373865698
2313,2314,64,Male,Dress,Clothing,31.0,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36.0,Bank Transfer,Fortnightly,26.0,806.0
2314,2315,42,Male,Handbag,Accessories,95.0,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12.0,Bank Transfer,Every 3 Months,25.826981246218995,2453.5632183908046
2315,2316,69,Male,Socks,Clothing,79.0,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49.0,Debit Card,Quarterly,25.826981246218995,2040.3315184513006
2316,2317,28,Male,Sneakers,Footwear,39.0,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7.0,Debit Card,Annually,1.0,39.0
2317,2318,47,Male,Jacket,Outerwear,34.0,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28.0,Bank Transfer,Monthly,25.826981246218995,878.1173623714459
2318,2319,69,Male,Hoodie,Clothing,28.0,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30.0,Credit Card,Annually,1.0,28.0
2319,2320,56,Male,Sandals,Footwear,38.0,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29.0,PayPal,Monthly,25.826981246218995,981.4252873563219
2320,2321,28,Male,Shoes,Footwear,55.0,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9.0,Debit Card,Every 3 Months,25.826981246218995,1420.4839685420447
2321,2322,50,Male,Sandals,Footwear,31.0,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,No,27.0,Debit Card,Fortnightly,26.0,806.0
2322,2323,39,Male,Coat,Outerwear,84.0,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21.0,Venmo,Fortnightly,26.0,2184.0
2323,2324,35,Male,Gloves,Accessories,93.0,Maryland,L,White,Winter,4.7,No,Express,No,No,36.0,Credit Card,Monthly,25.826981246218995,2401.9092558983666
2324,2325,59,Male,Coat,Outerwear,28.0,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19.0,Debit Card,Annually,1.0,28.0
2325,2326,44,Male,Boots,Footwear,55.0,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47.0,Cash,Weekly,52.0,2860.0
2328,2329,45,Male,Pants,Clothing,36.0,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29.0,Venmo,Bi-Weekly,25.826981246218995,929.7713248638838
2329,2330,49,Male,Hat,Accessories,97.0,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42.0,Bank Transfer,Annually,1.0,97.0
2330,2331,60,Male,Backpack,Accessories,63.0,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47.0,PayPal,Every 3 Months,25.826981246218995,1627.0998185117967
2331,2332,61,Male,Scarf,Accessories,77.0,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10.0,Credit Card,Bi-Weekly,25.826981246218995,1988.6775559588627
2332,2333,36,Male,Scarf,Accessories,53.0,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10.0,Venmo,Monthly,25.826981246218995,1368.8300060496067
2333,2334,33,Male,Shirt,Clothing,77.0,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1.0,PayPal,Every 3 Months,25.826981246218995,1988.6775559588627
2334,2335,49,Male,Boots,Footwear,79.0,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7.0,Credit Card,Monthly,25.826981246218995,2040.3315184513006
2335,2336,31,Male,Coat,Outerwear,37.0,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10.0,Venmo,Fortnightly,26.0,962.0
2336,2337,19,Male,Belt,Accessories,94.0,California,M,Green,Winter,3.1,No,Free Shipping,No,No,11.0,Credit Card,Weekly,52.0,4888.0
2337,2338,39,Male,Boots,Footwear,76.0,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5.0,Cash,Annually,1.0,76.0
2338,2339,66,Male,Sneakers,Footwear,68.0,Georgia,S,Silver,Fall,4.0,No,Express,No,No,21.0,PayPal,Quarterly,25.826981246218995,1756.2347247428918
2339,2340,25,Male,Shirt,Clothing,65.0,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24.0,Bank Transfer,Quarterly,25.826981246218995,1678.7537810042347
2341,2342,56,Male,Jacket,Outerwear,31.0,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22.0,Venmo,Every 3 Months,25.826981246218995,800.6364186327888
2343,2344,58,Male,Socks,Clothing,49.0,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44.0,PayPal,Monthly,25.826981246218995,1265.5220810647309
2344,2345,34,Male,Sandals,Footwear,92.0,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14.0,Venmo,Bi-Weekly,25.826981246218995,2376.0822746521476
2345,2346,28,Male,T-shirt,Clothing,32.0,New York,S,Orange,Winter,3.3,No,Express,No,No,23.0,Bank Transfer,Every 3 Months,25.826981246218995,826.4633998790079
2346,2347,22,Male,Jacket,Outerwear,67.0,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46.0,Debit Card,Fortnightly,26.0,1742.0
2347,2348,37,Male,Belt,Accessories,64.0,California,S,Gray,Fall,4.2,No,Express,No,No,46.0,Cash,Every 3 Months,25.826981246218995,1652.9267997580157
2348,2349,54,Male,Shoes,Footwear,84.0,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16.0,PayPal,Every 3 Months,25.826981246218995,2169.4664246823954
